  CveAct;Catalogo  ;No Inv ;Año ;Descripción                                   ;    CveAds; NumSerie    ; CveBaja
  18911; I180000218;00379;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000854.;   11922 ;M54A6JA00854;    0  ;
  17533; I180000218;00380;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA008968..;   I-1100702;N678AJA008968;    0  ;
  18912; I180000218;00380;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001997.;   11922 ;M54A6JA001997;    0  ;
  17539; I180000218;00381;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA010407..;   I-1100802;N678AJA010407;    0  ;
  18913; I180000218;00381;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002039.;   11922 ;M54A6JA002039;    0  ;
  17540; I180000218;00382;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009884.;   I-1100802;N678AJA009884;    0  ;
  18914; I180000218;00382;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002007.;   11922 ;M54A6JA002007;    0  ;
  17541; I180000218;00383;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009697.;   I-1100802;N678AJA009697;    0  ;
  18915; I180000218;00383;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000151.;   11922 ;M54A6JA000151;    0  ;
  17542; I180000218;00384;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009763.;   I-1100802;N678AJA009763;    0  ;
  18916; I180000218;00384;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002059.;   11922 ;M54A6JA002059;    0  ;
  17543; I180000218;00385;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA010254.;   I-1100802;N678AJA010254;    0  ;
  18917; I180000218;00385;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002060.;   11922 ;M54A6JA002060;    0  ;
  17544; I180000218;00386;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009638.;   I-1100802;N678AJA009638;    0  ;
  18918; I180000218;00386;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002068.;   11922 ;M54A6JA002068;    0  ;
  17545; I180000218;00387;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009924.;   I-1100802;N678AJA009924;    0  ;
  18919; I180000218;00387;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000963.;   11922 ;M54A6JA000963;    0  ;
  17546; I180000218;00388;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009569.;   I-1100802;N678AJA009569;    0  ;
  18920; I180000218;00388;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001553.;   11922 ;M54A6JA001553;    0  ;
  17547; I180000218;00389;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009754.;   I-1100802;N678AJA009754;    0  ;
  18921; I180000218;00389;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002214.;   11922 ;M54A6JA002214;    0  ;
  17548; I180000218;00390;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009976.;   I-1100802;N678AJA009976;    0  ;
  18922; I180000218;00390;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001390.;   11922 ;M54A6JA001390;    0  ;
  17549; I180000218;00391;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009977.;   I-1102902;N678AJA009977;    0  ;
  18923; I180000218;00391;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002074.;   11922 ;M54A6JA002074;    0  ;
  17550; I180000218;00392;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009131.;   I-1102902;N678AJA009131;    0  ;
  18924; I180000218;00392;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000119.;   11922 ;M54A6JA000119;    0  ;
  17551; I180000218;00393;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA010142.;   I-1102902;N678AJA010142;    0  ;
  18925; I180000218;00393;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001558.;   11922 ;M54A6JA001558;    0  ;
  17552; I180000218;00394;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA010089.;   I-1102902;N678AJA010089;    0  ;
  18926; I180000218;00394;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002210.;   11922 ;M54A6JA002210;    0  ;
  17553; I180000218;00395;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009915.;   I-1102902;N678AJA009915;    0  ;
  18927; I180000218;00395;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002216.;   11922 ;M54A6JA002216;    0  ;
  17554; I180000218;00396;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009893.;   I-1102902;N678AJA009893;    0  ;
  18928; I180000218;00396;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000118.;   11922 ;M54A6JA000118;    0  ;
  17555; I180000218;00397;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA008719.;   I-1102902;N678AJA008719;    0  ;
  18929; I180000218;00397;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001303.;   11922 ;M54A6JA001303;    0  ;
  17556; I180000218;00398;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009633.;   I-1102902;N678AJA008719;    0  ;
  18930; I180000218;00398;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001019.;   I-1104302;M54A6JA001019;    0  ;
  17557; I180000218;00399;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009620;   I-1102902;N678AJA009620;    0  ;
  18931; I180000218;00399;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000973.;   I-1104302;M54A6JA000973;    0  ;
  17558; I180000218;00400;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA008709;   I-1102902;N678AJA008709;    0  ;
  18932; I180000218;00400;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001174.;   I-1104302;M54A6JA001174;    0  ;
  17559; I180000218;00401;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009543;   I-1103002;N678AJA009543;    0  ;
  18933; I180000218;00401;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001775.;   I-1104302;M54A6JA001775;    0  ;
  17560; I180000218;00402;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009900.;   I-1103002;N678AJA009900;    0  ;
  18934; I180000218;00402;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001813.;   I-1104302;M54A6JA001813;    0  ;
  17561; I180000218;00403;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA0010153.;   I-1103002;N678AJA010153;    0  ;
  18935; I180000218;00403;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000431.;   I-1104302;M54A6JA000431;    0  ;
  17562; I180000218;00404;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009969.3.;   I-1103002;N678AJA009969;    0  ;
  18936; I180000218;00404;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002043.;   I-1104302;M54A6JA002043;    0  ;
  16717; I180000218;00405;07 ;A COLOR SVGA DE 17" MARCA ACER, MODELO AC713, NUMERO DE SERIE: ESCO40802664500B3EA202;   11706 ;ESCO40802664500B3EA2;    0  ;
  17563; I180000218;00405;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009962.;   I-1103002;N678AJA009962;    0  ;
  18937; I180000218;00405;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002164.;   I-1104302;M54A6JA002164;    0  ;
  16721; I180000218;00406;07 ;A COLOR SVGA DE 17" MARCA ACER, MODELO AC713, NUMERO DE SERIE: ESCO40802664500A824202.;   11700 ;ESCO40802664500A8242;    0  ;
  17564; I180000218;00406;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA010361.;   I-1103002;N678AJA010361;    0  ;
  18938; I180000218;00406;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002227.;   I-1104302;M54A6JA002227;    0  ;
  16725; I180000218;00407;07 ;A COLOR SVGA DE 17" MARCA ACER, MODELO AC713, NUMERO DE SERIE: ESCO4080266441028A202.;   11701 ;ESCO4080266441028A20;    0  ;
  17565; I180000218;00407;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA008020.;   I-1103002;N678AJA008020;    0  ;
  18939; I180000218;00407;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000107.;   I-1104302;M54A6JA000107;    0  ;
  17566; I180000218;00408;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009949.;   I-1103002;N678AJA09949;    0  ;
  18940; I180000218;00408;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002224.;   11922 ;M54A6JA002224;    0  ;
  17567; I180000218;00409;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA010203.;   I-1103002;N678AJA010203;    0  ;
  18941; I180000218;00409;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002283.;   11922 ;M54A6JA002283;    0  ;
  17568; I180000218;00410;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009097.;   I-1103002;N678AJA009097;    0  ;
  18942; I180000218;00410;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000777.;   11922 ;M54A6JA000777;    0  ;
  17571; I180000218;00411;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA809016.;   Z11990;N678AJA809016;    0  ;
  18943; I180000218;00411;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002276.;   11922 ;M54A6JA002276;    0  ;
  17572; I180000218;00412;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009621.;   Z11990;N678AJA009621;    2  ;
  18944; I180000218;00412;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000847.;   11922 ;M54A6JA000847;    0  ;
  17573; I180000218;00413;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009537.RESOLUCION 12254;   Z11990;N678AJA009537;    0  ;
  18945; I180000218;00413;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001457.;   11922 ;M54A6JA001457;    0  ;
  16623; I180000218;00414;06 ;A COLOR SVGA DE 15" MARCA LANIX, MODELO LX15PEF, NUMERO DE SERIE: WM7LO67005594U.;   11920 ;WM7LO67005594U;    0  ;
  17574; I180000218;00414;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009619. RESOLUCION 12254;   Z11990;N678AJA009619;    0  ;
  18946; I180000218;00414;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001470.;   11922 ;M54A6JA001470;    0  ;
  17575; I180000218;00415;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009642.RESOLUCION 12254;   Z11990;N678AJA009642;    0  ;
  18947; I180000218;00415;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001523.;   11922 ;M54A6JA001523;    0  ;
  17576; I180000218;00416;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009651. RESOLUCION 12254;   Z11990;N678AJA009651;    0  ;
  18948; I180000218;00416;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001419.;   11922 ;M54A6JA001419;    0  ;
  17577; I180000218;00417;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009147. RESOLUCION 12254;   Z11990;N678AJA009147;    0  ;
  18949; I180000218;00417;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000788.;   11922 ;M54A6JA000788;    0  ;
  17578; I180000218;00418;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009632.RESOLUCION 12254;   Z11990;N678AJA009632;    0  ;
  18950; I180000218;00418;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001622.;   11922 ;M54A6JA001622;    0  ;
  17579; I180000218;00419;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA010380. RESOLUCION 12254;   Z11990;N678AJA010380;    0  ;
  18951; I180000218;00419;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001504.;   11922 ;M54A6JA001504;    0  ;
  17580; I180000218;00420;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009645. RESOLUCION 12254;   Z11990;N678AJA009645;    0  ;
  18952; I180000218;00420;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001498.;   11922 ;M54A6JA001498;    0  ;
  17581; I180000218;00421;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009156.;   I-1103402;N678AJA009156;    0  ;
  18953; I180000218;00421;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001348.;   11922 ;M54A6JA001348;    0  ;
  17582; I180000218;00422;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009627.;   I-1103402;N678AJA009627;    0  ;
  18954; I180000218;00422;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000808.;   11922 ;M54A6JA000808;    0  ;
  17583; I180000218;00423;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009610.;   I-1103402;N678AJA009610;    0  ;
  18955; I180000218;00423;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001209.;   11922 ;M54A6JA001209;    0  ;
  17584; I180000218;00424;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009701.;   I-1103402;N678AJA009701;    0  ;
  18956; I180000218;00424;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001165.;   11922 ;M54A6JA001165;    0  ;
  17585; I180000218;00425;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA010272.;   I-1103402;N678AJA010272;    0  ;
  18957; I180000218;00425;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001509.;   11922 ;M54A6JA001509;    0  ;
  17586; I180000218;00426;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA010300.;   I-1103402;N678AJA010300;    0  ;
  18958; I180000218;00426;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001417.;   11922 ;M54A6JA001417;    0  ;
  17587; I180000218;00427;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009954.;   I-1103402;N678AJA009954;    0  ;
  18959; I180000218;00427;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001537.;   11922 ;M54A6JA001537;    0  ;
  17588; I180000218;00428;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009702.;   I-1103402;N678AJA009702;    0  ;
  18960; I180000218;00428;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002004.;   11922 ;M54A6JA002004;    0  ;
  17589; I180000218;00429;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA010247.;   I-1103402;N678AJA010247;    0  ;
  18961; I180000218;00429;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002035.;   11922 ;M54A6JA002035;    0  ;
  17590; I180000218;00430;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009966.;   I-1103402;N678AJA009966;    0  ;
  18962; I180000218;00430;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000349.;   11922 ;M54A6JA000349;    0  ;
  17591; I180000218;00431;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009993;   I-1104002;N678AJA009993;    0  ;
  18963; I180000218;00431;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002017.;   11922 ;M54A6JA002017;    0  ;
  17592; I180000218;00432;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009554;   I-1104002;N678AJA009554;    0  ;
  18964; I180000218;00432;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002076.;   11922 ;M54A6JA002076;    0  ;
  17593; I180000218;00433;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009027;   I-1104002;N678AJA009027;    0  ;
  18965; I180000218;00433;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264002032.;   11922 ;M54A6JA002032;    0  ;
  17594; I180000218;00434;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009650;   I-1104002;N678AJA009650;    0  ;
  18966; I180000218;00434;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001455.;   11922 ;M54A6JA001455;    0  ;
  17595; I180000218;00435;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009657;   I-1104002;N678AJA009657;    0  ;
  18967; I180000218;00435;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000278.;   11922 ;M54A6JA000278;    0  ;
  17596; I180000218;00436;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009152.;   I-1104002;N678AJA009152;    0  ;
  18968; I180000218;00436;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264001392.;   11922 ;M54A6JA001392;    0  ;
  17597; I180000218;00437;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009041.;   I-1104002;N678AJA009041;    0  ;
  18969; I180000218;00437;10 ;LCD TFT TIPO PLANO DE 19" A COLOR, MARCA LANIX, MODELO LX900B ( (TFT19W80PSA), NUMERO DE SERIE: M54A6264000718.;   11922 ;M54A6JA000718;    0  ;
  17598; I180000218;00438;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009752.;   I-1104002;N678AJA009752;    0  ;
  17599; I180000218;00439;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA009641.;   I-1104002;N678AJA009641;    0  ;
  17600; I180000218;00440;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA010376.;   I-1104002;N678AJA010376;    0  ;
  17601; I180000218;00441;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA010392.;   I-1104102;N678AJA010392;    0  ;
  17602; I180000218;00442;08 ;LCD PLANO DE 17" SVGA A COLOR MARCA LANIX, MODELO LX 7008, (TFT17W80PS), NUMERO DE SERIE: N678AJA010265.;   I-1104102;N678AJA010265;    0  ;
